label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
rock,0.0,0.0,0.0,0.08277906477451324,-0.3121930956840515,0.029602641239762306,0.05062715336680412,-0.6365176439285278,-0.00021810163161717355,-0.1006198525428772,-0.869611382484436,-0.040276382118463516,-0.23418878018856049,-0.969710648059845,-0.06940373033285141,0.27123722434043884,-0.7883976101875305,-0.0020717778243124485,-0.019148383289575577,-0.9870226383209229,-0.05806763842701912,-0.06630490720272064,-0.8313535451889038,-0.09155280888080597,-0.019972575828433037,-0.7365299463272095,-0.11294791847467422,0.18350358307361603,-0.7757043838500977,-0.04999065026640892,-0.1304227113723755,-0.9475647211074829,-0.0944843590259552,-0.15013882517814636,-0.7910218834877014,-0.09594051539897919,-0.08922179788351059,-0.7036556601524353,-0.10080219060182571,0.0652155727148056,-0.7379611730575562,-0.09767637401819229,-0.2312166839838028,-0.8769017457962036,-0.13019879162311554,-0.23994870483875275,-0.7111655473709106,-0.10264912247657776,-0.1725311428308487,-0.6272130608558655,-0.0894973874092102,-0.06926782429218292,-0.6878098845481873,-0.14530140161514282,-0.3040637671947479,-0.7762004137039185,-0.17335423827171326,-0.3132159411907196,-0.6345477104187012,-0.16013118624687195,-0.2549208104610443,-0.5568765997886658,-0.1478709727525711
rock,0.0,0.0,0.0,-0.24209389090538025,-0.21327275037765503,0.019045541062951088,-0.3679017722606659,-0.49569109082221985,0.026530176401138306,-0.3318258821964264,-0.7777355909347534,-0.0034072783309966326,-0.2119002342224121,-0.977037787437439,-0.022259753197431564,-0.09323376417160034,-0.6751232743263245,0.17947563529014587,-0.17791081964969635,-0.9091814756393433,0.06253726780414581,-0.2262636125087738,-0.7069115042686462,-0.014739464037120342,-0.18347246944904327,-0.5655360221862793,-0.04517452418804169,0.009602440521121025,-0.6793285608291626,0.12623897194862366,-0.10443227738142014,-0.9388867616653442,-0.03343050554394722,-0.14021088182926178,-0.6444363594055176,-0.0934862270951271,-0.05772950500249863,-0.4921368956565857,-0.0799003317952156,0.13190054893493652,-0.6988710165023804,0.04831010475754738,-0.009556828066706657,-0.9416214227676392,-0.09815908968448639,-0.04418414458632469,-0.6347079277038574,-0.08544174581766129,0.049547020345926285,-0.48314687609672546,-0.022025424987077713,0.2802899181842804,-0.6982920169830322,-0.0307755246758461,0.11572335660457611,-0.9303849935531616,-0.11470954120159149,0.06393436342477798,-0.721152663230896,-0.0894509106874466,0.139143168926239,-0.5687425136566162,-0.03633248805999756
rock,0.0,0.0,0.0,-0.2376091629266739,-0.09866098314523697,-0.042645517736673355,-0.41356006264686584,-0.42536476254463196,-0.03702063113451004,-0.40133196115493774,-0.7742660641670227,-0.04961053282022476,-0.25741374492645264,-0.9650928378105164,-0.04830998182296753,-0.2936229407787323,-0.6192516684532166,0.11155866831541061,-0.35611093044281006,-0.8271234035491943,-0.0028197758365422487,-0.3407255709171295,-0.6139191389083862,-0.05787158012390137,-0.2940499186515808,-0.5369626879692078,-0.07219400256872177,-0.15118297934532166,-0.6586704850196838,0.09424634277820587,-0.20163366198539734,-0.8761932253837585,-0.03601566702127457,-0.19202052056789398,-0.5578749179840088,-0.05394551157951355,-0.1416608989238739,-0.47306838631629944,-0.01719999499619007,-0.00012212575529702008,-0.6708385944366455,0.04733114317059517,-0.05707778409123421,-0.8964704275131226,-0.09919817745685577,-0.06474187225103378,-0.5563244223594666,-0.054962385445833206,-0.01416379027068615,-0.43325212597846985,0.031021924689412117,0.17257145047187805,-0.6576876044273376,-0.004911830183118582,0.09586281329393387,-0.852611780166626,-0.08783700317144394,0.06621888279914856,-0.61668860912323,-0.047789741307497025,0.10312572121620178,-0.49041104316711426,0.015008840709924698
paper,0.0,0.0,0.0,-0.1280033141374588,-0.07857954502105713,-0.06657477468252182,-0.2436937391757965,-0.18520447611808777,-0.11353641003370285,-0.3504314124584198,-0.2642964720726013,-0.15654893219470978,-0.45072636008262634,-0.295043021440506,-0.1988597810268402,-0.12055312097072601,-0.5059692859649658,-0.051535576581954956,-0.15118464827537537,-0.7015069127082825,-0.09456302225589752,-0.16516439616680145,-0.8214496970176697,-0.1341545581817627,-0.17460037767887115,-0.9279831647872925,-0.16474756598472595,-0.03871038556098938,-0.5309183597564697,-0.055950865149497986,-0.042069289833307266,-0.7485103011131287,-0.0873112753033638,-0.046094249933958054,-0.8773872256278992,-0.11482653021812439,-0.05174025520682335,-0.9891595840454102,-0.1374274641275406,0.038520924746990204,-0.5082932114601135,-0.07080081105232239,0.04398093372583389,-0.7095896601676941,-0.10244405269622803,0.03842039033770561,-0.8273242115974426,-0.1217675656080246,0.027053769677877426,-0.9286213517189026,-0.13774089515209198,0.11528724431991577,-0.4511060416698456,-0.09356053173542023,0.15113325417041779,-0.6000605821609497,-0.11937199532985687,0.16562288999557495,-0.6989450454711914,-0.12811237573623657,0.1710061877965927,-0.7908996939659119,-0.13564500212669373
paper,0.0,0.0,0.0,-0.07963161915540695,-0.14324302971363068,0.012224587611854076,-0.07800645381212234,-0.3192250728607178,0.008668198250234127,-0.06061188131570816,-0.4245293140411377,-0.005879664793610573,-0.0563613623380661,-0.4855121970176697,-0.023557448759675026,-0.008936966769397259,-0.5024968385696411,0.00486715929582715,0.012894609943032265,-0.6986461281776428,-0.03468352183699608,0.02946510724723339,-0.8311548233032227,-0.06622562557458878,0.049612466245889664,-0.9381140470504761,-0.08997123688459396,0.014347413554787636,-0.4843258261680603,-0.03613961860537529,0.03459905833005905,-0.7048444151878357,-0.08020157366991043,0.0578269399702549,-0.8567931652069092,-0.11523459106683731,0.08146265149116516,-0.9869398474693298,-0.1389733999967575,0.034300174564123154,-0.439740926027298,-0.08010055869817734,0.058880627155303955,-0.6544992923736572,-0.12258981913328171,0.08099246025085449,-0.7956817150115967,-0.1503349393606186,0.10220297425985336,-0.9190329313278198,-0.16893845796585083,0.04849040508270264,-0.37461450695991516,-0.12478304654359818,0.06557843089103699,-0.5205094814300537,-0.16093578934669495,0.07170175760984421,-0.6337755918502808,-0.18045887351036072,0.07966107130050659,-0.7378668189048767,-0.19507017731666565
paper,0.0,0.0,0.0,0.11157222837209702,-0.1300874501466751,-0.025129612535238266,0.19522345066070557,-0.283329576253891,-0.06086450070142746,0.27825191617012024,-0.400495707988739,-0.09425981342792511,0.3648776113986969,-0.4526244103908539,-0.1323148012161255,0.09621573984622955,-0.44187578558921814,-0.10270087420940399,0.1098996177315712,-0.6830485463142395,-0.14922943711280823,0.11905450373888016,-0.8286266326904297,-0.1761789172887802,0.12749913334846497,-0.9445620775222778,-0.19437427818775177,0.005470179952681065,-0.43593791127204895,-0.11658284068107605,-0.011049939319491386,-0.6886985301971436,-0.15799984335899353,-0.021892348304390907,-0.852193295955658,-0.1831580549478531,-0.03036351688206196,-0.9785774350166321,-0.20362801849842072,-0.07924343645572662,-0.3992884159088135,-0.12795259058475494,-0.11785389482975006,-0.6291211843490601,-0.1628667265176773,-0.13940751552581787,-0.782055139541626,-0.18958602845668793,-0.15254424512386322,-0.8995703458786011,-0.20988737046718597,-0.15380999445915222,-0.3426532447338104,-0.13914556801319122,-0.20518116652965546,-0.5218336582183838,-0.17424431443214417,-0.23591293394565582,-0.6362658143043518,-0.193854421377182,-0.2578626871109009,-0.7381694316864014,-0.2063724845647812
paper,0.0,0.0,0.0,0.12681527435779572,-0.13061505556106567,-0.052948180586099625,0.26181256771087646,-0.23738108575344086,-0.13274645805358887,0.3776748478412628,-0.2847634255886078,-0.2045358121395111,0.4899870455265045,-0.3485739231109619,-0.2905755043029785,0.24856305122375488,-0.252000629901886,-0.2955898344516754,0.3616463541984558,-0.37127575278282166,-0.4483147859573364,0.4639740288257599,-0.43718117475509644,-0.5538397431373596,0.5623219609260559,-0.4730532765388489,-0.6327404379844666,0.1971489042043686,-0.17685630917549133,-0.3538408577442169,0.33837905526161194,-0.23519398272037506,-0.5345385074615479,0.45949721336364746,-0.285399854183197,-0.656086266040802,0.5761398077011108,-0.3267773389816284,-0.7491859793663025,0.10753169655799866,-0.07216089963912964,-0.4024085998535156,0.19440647959709167,-0.09153503179550171,-0.5694477558135986,0.28472355008125305,-0.12223873287439346,-0.6749270558357239,0.37749800086021423,-0.1530211865901947,-0.7522621154785156,-0.004079930018633604,0.03660759702324867,-0.4457671046257019,-0.015466335229575634,0.02528698369860649,-0.5969542264938354,0.0009441706351935863,0.006333536002784967,-0.6762948632240295,0.026219362393021584,-0.02774503268301487,-0.7372092008590698
paper,0.0,0.0,0.0,0.04348510131239891,-0.21481290459632874,0.017509041354060173,0.18770530819892883,-0.33752092719078064,0.03403947874903679,0.29242226481437683,-0.38666918873786926,0.03679407387971878,0.35718151926994324,-0.4386036694049835,0.036082491278648376,0.4474242031574249,-0.30073830485343933,0.06437371671199799,0.6152658462524414,-0.37491297721862793,0.04988720268011093,0.7216450572013855,-0.4242238402366638,0.027014581486582756,0.8141562938690186,-0.4566245973110199,0.00626008864492178,0.47827640175819397,-0.22802241146564484,0.02231702022254467,0.680951714515686,-0.3033950924873352,0.0057015372440218925,0.8081814646720886,-0.3593337833881378,-0.021702688187360764,0.9162539839744568,-0.39820191264152527,-0.04374990984797478,0.47480615973472595,-0.144738107919693,-0.02681650221347809,0.6832677125930786,-0.1903214454650879,-0.04973455145955086,0.8140891194343567,-0.2241957187652588,-0.07572481781244278,0.9259403944015503,-0.24571025371551514,-0.0966312438249588,0.44475406408309937,-0.060497552156448364,-0.07800241559743881,0.6104242205619812,-0.08290193974971771,-0.1040453091263771,0.7275934219360352,-0.10897944867610931,-0.12099819630384445,0.8357888460159302,-0.13097751140594482,-0.1353280246257782
paper,0.0,0.0,0.0,-0.15016530454158783,-0.15828101336956024,-0.008204407058656216,-0.22675594687461853,-0.3209213316440582,0.008446535095572472,-0.25385305285453796,-0.44543325901031494,0.008158991113305092,-0.28505611419677734,-0.5466901063919067,0.0077986642718315125,-0.0156618170440197,-0.5700221061706543,0.16571323573589325,-0.008221046067774296,-0.7530580163002014,0.19582423567771912,0.007087699603289366,-0.8557683825492859,0.18767669796943665,0.025589805096387863,-0.9485175013542175,0.1763783097267151,0.10837292671203613,-0.5614787340164185,0.14459794759750366,0.15414690971374512,-0.7680378556251526,0.19204086065292358,0.18385322391986847,-0.8820796012878418,0.18414005637168884,0.20176038146018982,-0.9642778635025024,0.17164215445518494,0.21805398166179657,-0.5186848640441895,0.10566425323486328,0.2733522057533264,-0.7166231274604797,0.13310575485229492,0.3007127642631531,-0.8342306017875671,0.12685950100421906,0.31407058238983154,-0.9271382689476013,0.12049110233783722,0.31976547837257385,-0.44255614280700684,0.058241017162799835,0.392220139503479,-0.6137452125549316,0.07847975194454193,0.4292595386505127,-0.7287807464599609,0.09058507531881332,0.4521831274032593,-0.834610641002655,0.09809527546167374
paper,0.0,0.0,0.0,-0.23448248207569122,-0.10071185231208801,-0.023805560544133186,-0.41874316334724426,-0.22954757511615753,-0.007555628195405006,-0.5520786046981812,-0.31252041459083557,0.0013323372695595026,-0.6558046936988831,-0.37694138288497925,0.012568488717079163,-0.26557859778404236,-0.4890458285808563,0.13070577383041382,-0.355336457490921,-0.6789954900741577,0.16483554244041443,-0.3927662670612335,-0.789656400680542,0.16254311800003052,-0.42171913385391235,-0.8865984082221985,0.15425711870193481,-0.11895878612995148,-0.5366584658622742,0.1290825754404068,-0.17396783828735352,-0.7468842267990112,0.18214525282382965,-0.1997908651828766,-0.8688046932220459,0.17513713240623474,-0.21497508883476257,-0.9634844064712524,0.15963561832904816,0.02566605992615223,-0.5424553155899048,0.11314705014228821,-4.662600258598104e-05,-0.7445681691169739,0.15271307528018951,-0.02318897657096386,-0.853398859500885,0.157343327999115,-0.038575246930122375,-0.9345554113388062,0.15265263617038727,0.17940101027488708,-0.5076580047607422,0.08948254585266113,0.1965997815132141,-0.6870266795158386,0.12823982536792755,0.1958618462085724,-0.7999396324157715,0.1560451239347458,0.19173917174339294,-0.8953830599784851,0.17149393260478973
paper,0.0,0.0,0.0,-0.36980709433555603,0.12088214606046677,-0.05108414217829704,-0.6505338549613953,0.20785295963287354,-0.005632720421999693,-0.8080874681472778,0.260762095451355,0.03416653349995613,-0.9474882483482361,0.3069712519645691,0.08221316337585449,-0.5277637839317322,0.03399408608675003,0.27873143553733826,-0.6732807755470276,0.0009731279569678009,0.3902370035648346,-0.7713701725006104,-0.032634515315294266,0.43334510922431946,-0.8352027535438538,-0.07067812979221344,0.46209877729415894,-0.3953770101070404,-0.06688721477985382,0.33045026659965515,-0.5696821808815002,-0.11951407790184021,0.5012409090995789,-0.7027413845062256,-0.1691099852323532,0.5424967408180237,-0.7962554693222046,-0.2253773957490921,0.5614109039306641,-0.2669060230255127,-0.16122779250144958,0.35457590222358704,-0.39048367738723755,-0.2213951051235199,0.5180912017822266,-0.5135810375213623,-0.26994308829307556,0.5327165126800537,-0.5982047319412231,-0.30645477771759033,0.5222036838531494,-0.13362258672714233,-0.2511438727378845,0.3615357577800751,-0.17280817031860352,-0.33845993876457214,0.49848484992980957,-0.24671268463134766,-0.3726906478404999,0.5349700450897217,-0.2947310507297516,-0.3907177150249481,0.5494744181632996
paper,0.0,0.0,0.0,0.09517503529787064,-0.0899345800280571,0.02978023700416088,0.21955817937850952,-0.2074228972196579,0.041619203984737396,0.29358550906181335,-0.30048489570617676,0.043874382972717285,0.34858426451683044,-0.3870036005973816,0.04655229672789574,0.3149496018886566,-0.26092293858528137,0.018330732360482216,0.4473534822463989,-0.4386318624019623,-0.009000012651085854,0.5278455018997192,-0.5848418474197388,-0.027461178600788116,0.5849827527999878,-0.711607038974762,-0.037791021168231964,0.3255254030227661,-0.2787550389766693,-0.016817886382341385,0.46850383281707764,-0.4867839217185974,-0.040929101407527924,0.5537936091423035,-0.6454947590827942,-0.05414523929357529,0.6142304539680481,-0.7807134985923767,-0.06200121343135834,0.3141727149486542,-0.31561750173568726,-0.05233379080891609,0.4491986930370331,-0.5229405164718628,-0.07063344866037369,0.5157831907272339,-0.6829925775527954,-0.0823759064078331,0.5622773766517639,-0.8220843076705933,-0.08956333249807358,0.286338210105896,-0.36318090558052063,-0.08638377487659454,0.395774245262146,-0.5324416756629944,-0.10428117960691452,0.456460565328598,-0.6559336185455322,-0.11118528991937637,0.5014781355857849,-0.7680074572563171,-0.1139473170042038
paper,0.0,0.0,0.0,0.11681598424911499,-0.06011197343468666,0.042330753058195114,0.22188149392604828,-0.15415580570697784,0.04082303121685982,0.29981669783592224,-0.22760309278964996,0.032034870237112045,0.36188557744026184,-0.27395153045654297,0.01759749837219715,0.29883718490600586,-0.2689127027988434,-0.05291688069701195,0.4099196791648865,-0.48320308327674866,-0.09338404983282089,0.46856871247291565,-0.6127521395683289,-0.10966436564922333,0.5152878761291504,-0.7148079872131348,-0.1181962639093399,0.2584187388420105,-0.28687894344329834,-0.09738960862159729,0.37792903184890747,-0.5551400184631348,-0.140203595161438,0.4359213411808014,-0.7293468713760376,-0.15510261058807373,0.4779248535633087,-0.8628771901130676,-0.1644105464220047,0.19387882947921753,-0.30960699915885925,-0.13442203402519226,0.30145272612571716,-0.5714563131332397,-0.17230108380317688,0.3558369576931,-0.7445337176322937,-0.19234655797481537,0.3985930383205414,-0.8745858073234558,-0.20520450174808502,0.11120671033859253,-0.33399200439453125,-0.16429951786994934,0.1548583209514618,-0.5504546761512756,-0.20870879292488098,0.18164359033107758,-0.6917864680290222,-0.23056305944919586,0.20796287059783936,-0.8139410614967346,-0.24181954562664032
paper,0.0,0.0,0.0,0.11371476948261261,-0.08558773994445801,0.005118365865200758,0.22770079970359802,-0.20548143982887268,-0.01885097101330757,0.31558722257614136,-0.3112436830997467,-0.04156484082341194,0.3894982933998108,-0.38389918208122253,-0.07072244584560394,0.24036158621311188,-0.29887843132019043,-0.11935675144195557,0.3328752815723419,-0.5654115080833435,-0.1679707169532776,0.3786512613296509,-0.7095516324043274,-0.1841530054807663,0.4151620864868164,-0.822704553604126,-0.1925908476114273,0.1765395998954773,-0.31485283374786377,-0.15008772909641266,0.2651938199996948,-0.6077026724815369,-0.19827352464199066,0.2945898175239563,-0.7890719771385193,-0.2132635861635208,0.3100298345088959,-0.924032986164093,-0.2237066626548767,0.09009427577257156,-0.32207930088043213,-0.17307385802268982,0.15888802707195282,-0.6025444865226746,-0.21571680903434753,0.176313579082489,-0.7691777348518372,-0.23352666199207306,0.188263937830925,-0.8907842636108398,-0.24633516371250153,-0.0096691083163023,-0.322857141494751,-0.19095709919929504,-0.00846845656633377,-0.5379847884178162,-0.23892037570476532,-0.01577199436724186,-0.665672779083252,-0.2564954161643982,-0.01802772656083107,-0.7760921716690063,-0.26495978236198425
paper,0.0,0.0,0.0,0.048629969358444214,-0.24476924538612366,-0.027828004211187363,0.12102695554494858,-0.4876238703727722,-0.06806658208370209,0.19258245825767517,-0.6776869297027588,-0.10360219329595566,0.2883327901363373,-0.7911847829818726,-0.14536693692207336,0.1580207198858261,-0.44954466819763184,-0.16751597821712494,0.16539646685123444,-0.6672590374946594,-0.23983950912952423,0.1690836250782013,-0.8068815469741821,-0.277274489402771,0.17125250399112701,-0.9366450905799866,-0.3055627644062042,0.10767126083374023,-0.35536590218544006,-0.1942461133003235,0.0730239599943161,-0.5487454533576965,-0.2796500325202942,0.04303787276148796,-0.7088042497634888,-0.32168349623680115,0.006097387056797743,-0.8479924201965332,-0.35851019620895386,0.02231127768754959,-0.25907236337661743,-0.21544399857521057,-0.09290806204080582,-0.4396139979362488,-0.30793288350105286,-0.17153300344944,-0.554949164390564,-0.3445666432380676,-0.2400260865688324,-0.6472411751747131,-0.3682946264743805,-0.0804271474480629,-0.17625556886196136,-0.23269283771514893,-0.22807589173316956,-0.33479952812194824,-0.3120872378349304,-0.32926130294799805,-0.4284946024417877,-0.3443733751773834,-0.42005619406700134,-0.5093579888343811,-0.3670829236507416
